Indicator ID,Indicator name,Country,Region,Ocean,Resp,Type,Year,Score
8,Provision of vessel data for inclusion in Global Record,Djibouti,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Dominica,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Dominican Republic,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Ecuador,South America,Eastern Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Egypt,Africa,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,El Salvador,Caribbean & Central America,Eastern Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Equatorial Guinea,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Eritrea,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Estonia,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Fiji,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Finland,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,France,Europe,East Atlantic and Mediterranean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Gabon,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Gambia,Africa,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Georgia,Middle East,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Germany,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Ghana,Africa,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Greece,Europe,Mediterranean & Black Sea,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Grenada,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Guatemala,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Guinea,Africa,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Guinea-Bissau,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Guyana,South America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Haiti,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Iceland,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,India,Asia,East Indian Ocean and West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Indonesia,Asia,East Indian Ocean and Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Iran,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Iraq,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Ireland,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Israel,Middle East,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Italy,Europe,Mediterranean & Black Sea,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Jamaica,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Japan,Asia,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Jordan,Middle East,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Kenya,Africa,West Indian Ocean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Kiribati,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Korea (North),Asia,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Korea (Rep. South),Asia,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Kuwait,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Latvia,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Lebanon,Middle East,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Liberia,Africa,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Libya,Africa,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Lithuania,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Madagascar,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Malaysia,Asia,East Indian Ocean and Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Maldives,Asia,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Malta,Europe,Mediterranean & Black Sea,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Marshall Isl.,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Mauritania,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Mauritius,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Micronesia (FS of),Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Monaco,Europe,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Montenegro,Europe,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Morocco,Africa,East Atlantic and Mediterranean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Mozambique,Africa,West Indian Ocean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Myanmar,Asia,East Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Namibia,Africa,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Nauru,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Netherlands,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,New Zealand,Oceania,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Nigeria,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Norway,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Oman,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Pakistan,Asia,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Palau,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Papua New Guinea,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Peru,South America,Eastern Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Philippines,Asia,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Poland,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Portugal,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Qatar,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Romania,Europe,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Russia,Europe,East Atlantic and Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Saint Lucia,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Samoa,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Sao Tome & Principe,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Saudi Arabia,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Senegal,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Seychelles,Africa,West Indian Ocean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Sierra Leone,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Singapore,Asia,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Slovenia,Europe,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Solomon Isl.,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Somalia,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,South Africa,Africa,West Indian Ocean and East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Spain,Europe,East Atlantic and Mediterranean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Sri Lanka,Asia,East Indian Ocean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Sudan,Africa,West Indian Ocean,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Suriname,South America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Sweden,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Syria,Middle East,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Taiwan,Asia,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Tanzania,Africa,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Thailand,Asia,East Indian Ocean and Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Timor-Leste,Asia,East Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Togo,Africa,East Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Tonga,Oceania,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Trinidad & Tobago,Caribbean & Central America,West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Tunisia,Africa,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Turkey,Middle East,Mediterranean & Black Sea,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Tuvalu,Oceania,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Ukraine,Europe,Mediterranean & Black Sea,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,United Arab Emirates,Middle East,West Indian Ocean,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,United Kingdom,Europe,East Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Uruguay,South America,West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,USA,North America,Eastern Pacific and West Atlantic,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Vanuatu,Oceania,Western Pacific,Flag,Response,2021,1
8,Provision of vessel data for inclusion in Global Record,Venezuela,South America,West Atlantic,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Vietnam,Asia,Western Pacific,Flag,Response,2021,5
8,Provision of vessel data for inclusion in Global Record,Yemen,Middle East,West Indian Ocean,Flag,Response,2021,5
9,Mandatory vessel tracking for commercial seagoing fleet,Albania,Europe,Mediterranean & Black Sea,General,Response,2021,1
9,Mandatory vessel tracking for commercial seagoing fleet,Algeria,Africa,Mediterranean & Black Sea,General,Response,2021,
9,Mandatory vessel tracking for commercial seagoing fleet,Angola,Africa,East Atlantic,General,Response,2021,1
9,Mandatory vessel tracking for commercial seagoing fleet,Antigua & Barbuda,Caribbean & Central America,West Atlantic,General,Response,2021,
9,Mandatory vessel tracking for commercial seagoing fleet,Argentina,South America,West Atlantic,General,Response,2021,
9,Mandatory vessel tracking for commercial seagoing fleet,Australia,Oceania,East Indian Ocean and Western Pacific,General,Response,2021,1
9,Mandatory vessel tracking for commercial seagoing fleet,Bahamas,Caribbean & Central America,West Atlantic,General,Response,2021,
9,Mandatory vessel tracking for commercial seagoing fleet,Bahrain,Middle East,West Indian Ocean,General,Response,2021,
